TOL ID,TBRC RID,Primary name,Primary name encoding,Wylie name,Tibetan,Title,Wylie title,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID
901,P0RK1701,slob dpon dul ba lha (AcArya   vinItadeva),bo-x-ewts,slob dpon dul ba lha (AcArya   vinItadeva),,,,,0,,,,0,,,M,,
902,P0RK1702,bram ze bde byed dga' ba   (brAhmaNa shaMkarAnanda),bo-x-ewts,bram ze bde byed dga' ba   (brAhmaNa shaMkarAnanda),,,,,0,,,,0,,,M,,
903,P0RK1703,paN chen wa pu,bo-x-ewts,paN chen wa pu,,,,,0,,,,0,,,M,,
905,P0RK1705,saM ga shrI (saMghashrI),bo-x-ewts,saM ga shrI (saMghashrI),,,,,0,,,,0,,,M,,
907,P0RK1709,jam dbyangs gzhon nu blo gros,bo-x-ewts,jam dbyangs gzhon nu blo gros,,,,,0,,,,0,,,M,,
908,P0RK1710,dar pa rab 'byams pa grags pa   rgyal mtshan,bo-x-ewts,dar pa rab 'byams pa grags pa   rgyal mtshan,,,,,0,,,,0,,,M,,
909,P0RK1711,mkhas pa'i dbang po dpal ldan   bzang po,bo-x-ewts,mkhas pa'i dbang po dpal ldan   bzang po,,,,,0,,,,0,,,M,,
910,P0RK1712,jam dbyangs kun dga' dpal   'byor,bo-x-ewts,jam dbyangs kun dga' dpal   'byor,,,,,0,,,,0,,,M,,
911,P0RK1713,mkhas pa chen po drung chen   thub bstan rgyal ba,bo-x-ewts,mkhas pa chen po drung chen   thub bstan rgyal ba,,,,,0,,,,0,,,M,,
912,P0RK1714,gling smad paNDi ta rin chen   'byor ldan,bo-x-ewts,gling smad paNDi ta rin chen   'byor ldan,,,,,0,,,,0,,,M,,
913,P0RK1715,rig pa'i dbang phyug thang   stod pa ngag dbang rgya mtsho,bo-x-ewts,rig pa'i dbang phyug thang   stod pa ngag dbang rgya mtsho,,,,,0,,,,0,,,M,,
914,P0RK1717,mkhas pa gzhon nu tshul khrims,bo-x-ewts,mkhas pa gzhon nu tshul khrims,,,,,0,,,,0,,,M,,
915,P0RK1718,shes rab 'bum,bo-x-ewts,shes rab 'bum,,,,,0,,,,0,,,M,,
916,P0RK1719,byang chub 'bum,bo-x-ewts,byang chub 'bum,,,,,0,,,,0,,,M,,
917,P0RK1720,nye ba 'khor,bo-x-ewts,nye ba 'khor,,,,,0,,,,0,,,M,,
918,P0RK1721,od bsrung (kAshyapa),bo-x-ewts,od bsrung (kAshyapa),,,,,0,,,,0,,,M,,
919,P0RK1722,shwa na'i gos can   (shaNavAsika),bo-x-ewts,shwa na'i gos can   (shaNavAsika),,,,,0,,,,0,,,M,,
920,P0RK1723,nyer sbas (upagupta),bo-x-ewts,nyer sbas (upagupta),,,,,0,,,,0,,,M,,
921,P0RK1724,dhi dhi ka (dhItika),bo-x-ewts,dhi dhi ka (dhItika),,,,,0,,,,0,,,M,,
922,P0RK1725,legs mthong (sudarshana),bo-x-ewts,legs mthong (sudarshana),,,,,0,,,,0,,,M,,
923,P0RK1726,phyir mi 'ong blos mi 'bebs,bo-x-ewts,phyir mi 'ong blos mi 'bebs,,,,,0,,,,0,,,M,,
926,P0RK1730,seng ge'i gdong can   (siMhamukha),bo-x-ewts,seng ge'i gdong can   (siMhamukha),,,,,0,,,,0,,,M,,
929,P0RK1742,chos kyi brtson 'grus,bo-x-ewts,chos kyi brtson 'grus,,,,,0,,,,0,,,M,,
930,P0RK1743,rin chen dpal,bo-x-ewts,rin chen dpal,,,,,0,,,,0,,,M,,
931,P0RK1744,rin chen bsod nams grags pa,bo-x-ewts,rin chen bsod nams grags pa,,,,,0,,,,0,,,M,,
932,P0RK1746,gzhon nu 'bum,bo-x-ewts,gzhon nu 'bum,,,,,0,,,,0,,,M,,
933,P0RK1750,tshur gzhon nu seng ge,bo-x-ewts,tshur gzhon nu seng ge,,,,,0,,,,0,,,M,,
934,P0RK1753,dpal ldan pa,bo-x-ewts,dpal ldan pa,,,,,0,,,,0,,,M,,
935,P0RK1754,chos rje shar pa,bo-x-ewts,chos rje shar pa,,,,,0,,,,0,,,M,,
936,P0RK1755,paN chen legs pa'i blo gros,bo-x-ewts,paN chen legs pa'i blo gros,,,,,0,,,,0,,,M,,
937,P0RK1756,jam dbyangs grags pa dpal   'byor,bo-x-ewts,jam dbyangs grags pa dpal   'byor,,,,,0,,,,0,,,M,,
938,P0RK1757,sa ra he ra,bo-x-ewts,sa ra he ra,,,,,0,,,,0,,,M,,
939,P0RK1758,blo gros grags,bo-x-ewts,blo gros grags,,,,,0,,,,0,,,M,,
940,P0RK1759,mar pa jo 'phan,bo-x-ewts,mar pa jo 'phan,,,,,0,,,,0,,,M,,
941,P0RK1760,chim ston don 'grub,bo-x-ewts,chim ston don 'grub,,,,,0,,,,0,,,M,,
942,P0RK1761,chim ston brtson seng,bo-x-ewts,chim ston brtson seng,,,,,0,,,,0,,,M,,
943,P0RK1764,gu rub lo tsa ba,bo-x-ewts,gu rub lo tsa ba,,,,,0,,,,0,,,M,,
944,P0RK1765,chim khu dbon,bo-x-ewts,chim khu dbon,,,,,0,,,,0,,,M,,
945,P0RK1766,brang ti dar ma snying po,bo-x-ewts,brang ti dar ma snying po,,,,,0,,,,0,,,M,,
946,P0RK1767,dkon mchog 'byung gnas,bo-x-ewts,dkon mchog 'byung gnas,,,,,0,,,,0,,,M,,
947,P0RK1768,bde ba can pa ye shes mgon,bo-x-ewts,bde ba can pa ye shes mgon,,,,,0,,,,0,,,M,,
948,P0RK1769,seng ge ba,bo-x-ewts,seng ge ba,,,,,0,,,,0,,,M,,
949,P0RK1770,slob dpon rin chen dpal,bo-x-ewts,slob dpon rin chen dpal,,,,,0,,,,0,,,M,,
950,P0RK1771,bla ma rgyal ba dpal,bo-x-ewts,bla ma rgyal ba dpal,,,,,0,,,,0,,,M,,
951,P0RK1772,bla ma thogs med pa,bo-x-ewts,bla ma thogs med pa,,,,,0,,,,0,,,M,,
952,P0RK1773,gtsang po zho ra ba,bo-x-ewts,gtsang po zho ra ba,,,,,0,,,,0,,,M,,
953,P0RK1774,mkhan chen dar ma ba,bo-x-ewts,mkhan chen dar ma ba,,,,,0,,,,0,,,M,,
954,P0RK1775,mkhan chen gzhon nu mgon,bo-x-ewts,mkhan chen gzhon nu mgon,,,,,0,,,,0,,,M,,
955,P0RK1776,a mo gha,bo-x-ewts,a mo gha,,,,,0,,,,0,,,M,,
956,P0RK1777,stod lo,bo-x-ewts,stod lo,,,,,0,,,,0,,,M,,
957,P0RK1778,bla ma thub mgon,bo-x-ewts,bla ma thub mgon,,,,,0,,,,0,,,M,,
958,P0RK1779,shang pa bsod rin,bo-x-ewts,shang pa bsod rin,,,,,0,,,,0,,,M,,
959,P0RK1780,slob dpon bzung lus,bo-x-ewts,slob dpon bzung lus,,,,,0,,,,0,,,M,,
960,P0RK1781,rin po che bsod nams 'byung ba,bo-x-ewts,rin po che bsod nams 'byung ba,,,,,0,,,,0,,,M,,
961,P0RK1782,srad pa kun rin,bo-x-ewts,srad pa kun rin,,,,,0,,,,0,,,M,,
962,P0RK1783,cog ro ston gzhon,bo-x-ewts,cog ro ston gzhon,,,,,0,,,,0,,,M,,
963,P0RK1784,chos brtson,bo-x-ewts,chos brtson,,,,,0,,,,0,,,M,,
964,P0RK1785,sangs rgyas rin chen,bo-x-ewts,sangs rgyas rin chen,,,,,0,,,,0,,,M,,
965,P0RK1786,khams pa dbon,bo-x-ewts,khams pa dbon,,,,,0,,,,0,,,M,,
966,P0RK1787,gzhon nu bkra shis,bo-x-ewts,gzhon nu bkra shis,,,,,0,,,,0,,,M,,
967,P0RK1788,rdo rje dpal,bo-x-ewts,rdo rje dpal,,,,,0,,,,0,,,M,,
968,P0RK1789,go ru she rin,bo-x-ewts,go ru she rin,,,,,0,,,,0,,,M,,
969,P0RK179,mkhan chen chos 'od zer,bo-x-ewts,mkhan chen chos 'od zer,,,,,0,,,,0,,,M,,
970,P0RK1790,gzhon nu rgyal mtshan,bo-x-ewts,gzhon nu rgyal mtshan,,,,,0,,,,0,,,M,,
971,P0RK1791,bdag po bsod yon pa,bo-x-ewts,bdag po bsod yon pa,,,,,0,,,,0,,,M,,
972,P0RK1792,zhang chung pa,bo-x-ewts,zhang chung pa,,,,,0,,,,0,,,M,,
973,P0RK1793,bi ma shrI,bo-x-ewts,bi ma shrI,,,,,0,,,,0,,,M,,
974,P0RK1794,chos rje dbang phyug rgyal   mtshan,bo-x-ewts,chos rje dbang phyug rgyal   mtshan,,,,,0,,,,0,,,M,,
975,P0RK18,chos rje A nanda pa,bo-x-ewts,chos rje A nanda pa,,,,,0,,,,0,,,M,,
977,P0RK183,rje wa gindra,bo-x-ewts,rje wa gindra,,,,,0,,,,0,,,M,,
979,P0RK19,grub chen chos kyi rin chen,bo-x-ewts,grub chen chos kyi rin chen,,,,,0,,,,0,,,M,,
980,P0RK192,mkhas pa yon tan khri,bo-x-ewts,mkhas pa yon tan khri,,,,,0,,,,0,,,M,,
981,P0RK193,drin can seng ge bzang po,bo-x-ewts,drin can seng ge bzang po,,,,,0,,,,0,,,M,,
982,P4CZ15577,slob dpon bA ling A tsar+ya,bo-x-ewts,slob dpon bA ling A tsar+ya,,,,,0,,,,0,,,M,,
983,P4CZ15358,sangs rgyas ye shes zhabs,bo-x-ewts,sangs rgyas ye shes zhabs,,,,,0,,,,0,,,M,,
984,P4CZ15260,mar me mdzad bzang po,bo-x-ewts,mar me mdzad bzang po,,,,,0,,,,0,,,M,,
985,P0RK198,dpal de wa (shrI deva),bo-x-ewts,dpal de wa (shrI deva),,,,,0,,,,0,,,M,,
986,P0RK199,bi ma la gupta (vimalagupta),bo-x-ewts,bi ma la gupta (vimalagupta),,,,,0,,,,0,,,M,,
987,P0RK2,shA ri pu tra (shAriputra),bo-x-ewts,shA ri pu tra (shAriputra),,,,,0,,,,0,,,M,,
988,P0RK20,sems dpa' chen po brtson 'grus   rgya mtsho,bo-x-ewts,sems dpa' chen po brtson 'grus   rgya mtsho,,,,,0,,,,0,,,M,,
991,P0RK205,mkhan chen bsod nams rgyal   mchog,bo-x-ewts,mkhan chen bsod nams rgyal   mchog,,,,,0,,,,0,,,M,,
993,P0RK21,chos rje rdo rje dpal 'byor,bo-x-ewts,chos rje rdo rje dpal 'byor,,,,,0,,,,0,,,M,,
994,P0RK215,sbas pa'i rnal 'byor grub chen   dpal ldan bkra shis,bo-x-ewts,sbas pa'i rnal 'byor grub chen   dpal ldan bkra shis,,,,,0,,,,0,,,M,,
995,P4CZ15173,chos 'khor lo tsA ba 'jam dpal ye shes,bo-x-ewts,chos 'khor lo tsA ba 'jam dpal ye shes,,,,,0,,,,0,,,M,,
996,P0RK218,mtshan ldan 'od zer seng ge,bo-x-ewts,mtshan ldan 'od zer seng ge,,,,,0,,,,0,,,M,,
997,P0RK219,mnyam nyid rin chen rgya mtsho,bo-x-ewts,mnyam nyid rin chen rgya mtsho,,,,,0,,,,0,,,M,,
998,P0RK22,mkhan chen nam mkha' dbang   phyug,bo-x-ewts,mkhan chen nam mkha' dbang   phyug,,,,,0,,,,0,,,M,,
999,P0RK220,yongs 'dzin kun dga' lung rig,bo-x-ewts,yongs 'dzin kun dga' lung rig,,,,,0,,,,0,,,M,,
1000,P0RK221,rnal 'byor pa sa ka pa la,bo-x-ewts,rnal 'byor pa sa ka pa la,,,,,0,,,,0,,,M,,
1002,P0RK226,rgya zhang phug pa,bo-x-ewts,rgya zhang phug pa,,,,,0,,,,0,,,M,,
1003,P0RK228,bla ma cha rgan,bo-x-ewts,bla ma cha rgan,,,,,0,,,,0,,,M,,
1004,P0RK229,jad pa rin she,bo-x-ewts,jad pa rin she,,,,,0,,,,0,,,M,,
1005,P0RK233,shI la rA dza (tshul khrims   rgyal po),bo-x-ewts,shI la rA dza (tshul khrims   rgyal po),,,,,0,,,,0,,,M,,
1006,P0RK234,pakuTTindra ratna (gan pa   dbang rin),bo-x-ewts,pakuTTindra ratna (gan pa   dbang rin),,,,,0,,,,0,,,M,,
1007,P0RK235,glo bo rdo rje sprin po,bo-x-ewts,glo bo rdo rje sprin po,,,,,0,,,,0,,,M,,
1008,P0RK236,glo bo rdo rje 'dzin,bo-x-ewts,glo bo rdo rje 'dzin,,,,,0,,,,0,,,M,,
1010,P0RK238,klu las byung ba'i mkha' 'gro   ma,bo-x-ewts,klu las byung ba'i mkha' 'gro   ma,,,,,0,,,,0,,,M,,
1011,P0RK239,gyal po bi su kalpa   (vishukalpa/visukalpa),bo-x-ewts,gyal po bi su kalpa   (vishukalpa/visukalpa),,,,,0,,,,0,,,M,,
1013,P4CZ15454,shAkya bshes gnyen,bo-x-ewts,shAkya bshes gnyen,,,,,0,,,,0,,,M,,
1015,P0RK244,slob pa'i rdo rje   (shiSyavajra),bo-x-ewts,slob pa'i rdo rje   (shiSyavajra),,,,,0,,,,0,,,M,,
1016,P0RK245,sa 'dres pa (gomishra),bo-x-ewts,sa 'dres pa (gomishra),,,,,0,,,,0,,,M,,
1019,P0RK25,mkhan chen rdo rje dpal,bo-x-ewts,mkhan chen rdo rje dpal,,,,,0,,,,0,,,M,,
1020,P0RK250,dbus pa dge ser,bo-x-ewts,dbus pa dge ser,,,,,0,,,,0,,,M,,
1021,P0RK251,kha'ub pa rdo rje bdud 'joms,bo-x-ewts,kha'ub pa rdo rje bdud 'joms,,,,,0,,,,0,,,M,,
1022,P0RK252,ma tam gi pa (mAtanggIpAda),bo-x-ewts,ma tam gi pa (mAtanggIpAda),,,,,0,,,,0,,,M,,
1023,P0RK253,ra hu la shrI (rAhulashrI),bo-x-ewts,ra hu la shrI (rAhulashrI),,,,,0,,,,0,,,M,,
1024,P0RK259,don ri grags pa dpal (don mo   ri pa grags pa dpal),bo-x-ewts,don ri grags pa dpal (don mo   ri pa grags pa dpal),,,,,0,,,,0,,,M,,
1025,P0RK26,mkhan chen 'od zer dpal,bo-x-ewts,mkhan chen 'od zer dpal,,,,,0,,,,0,,,M,,
1026,P0RK267,sprin gyi shugs can   (meghavegin),bo-x-ewts,sprin gyi shugs can   (meghavegin),,,,,0,,,,0,,,M,,
1028,P0RK269,dza hu,bo-x-ewts,dza hu,,,,,0,,,,0,,,M,,
1030,P4CZ15179,zhi ba bzang po,bo-x-ewts,zhi ba bzang po,,,,,0,,,,0,,,M,,
1031,P0RK271,na ga ko Ti,bo-x-ewts,na ga ko Ti,,,,,0,,,,0,,,M,,
1032,P0RK277,rnyi mo'i phug ka ba 'bum   skyabs,bo-x-ewts,rnyi mo'i phug ka ba 'bum   skyabs,,,,,0,,,,0,,,M,,
1033,P0RK278,gtsang ston smra seng,bo-x-ewts,gtsang ston smra seng,,,,,0,,,,0,,,M,,
1034,P0RK279,mi nyag rdo rje grags,bo-x-ewts,mi nyag rdo rje grags,,,,,0,,,,0,,,M,,
1036,P0RK281,kha che khri brtan kyi mkhas   pa chen po tsaNDa ha ri la sogs pa paNDi ta bdun cu/ mkha' 'gro'i bla,bo-x-ewts,kha che khri brtan kyi mkhas   pa chen po tsaNDa ha ri la sogs pa paNDi ta bdun cu/ mkha' 'gro'i bla,,,,,0,,,,0,,,M,,
1037,P0RK282,bhu mi,bo-x-ewts,bhu mi,,,,,0,,,,0,,,M,,
1038,P0RK283,DA ki bde ba'i zhabs,bo-x-ewts,DA ki bde ba'i zhabs,,,,,0,,,,0,,,M,,
1040,P4CZ10555,slob dpon yan lag med pa'i rdo rje,bo-x-ewts,slob dpon yan lag med pa'i rdo rje,,,,,0,,,,0,,,M,,
1042,P0RK292,mgar ston shes rab rgya mtsho,bo-x-ewts,mgar ston shes rab rgya mtsho,,,,,0,,,,0,,,M,,
1043,P0RK293,grang po khro bo la rtsar Ang   khug pa rin chen seng ge,bo-x-ewts,grang po khro bo la rtsar Ang   khug pa rin chen seng ge,,,,,0,,,,0,,,M,,
1044,P0RK295,ston mo lung pa ye shes 'bar,bo-x-ewts,ston mo lung pa ye shes 'bar,,,,,0,,,,0,,,M,,
1045,P0RK296,byang sems blo gros rin chen   (bodhisattva ratnamati?),bo-x-ewts,byang sems blo gros rin chen   (bodhisattva ratnamati?),,,,,0,,,,0,,,M,,
1046,P0RK297,rig pa'i khu byug,bo-x-ewts,rig pa'i khu byug,,,,,0,,,,0,,,M,,
1047,P0RK3,,,,,,,,0,,,,0,,,M,,
1048,P4CZ10516,sangs rgyas bskyangs,bo-x-ewts,sangs rgyas bskyangs,,,,,0,,,,0,,,M,,
1049,P4CZ15237,legs ldan 'byed,bo-x-ewts,legs ldan 'byed,,,,,0,,,,0,,,M,,
1051,P0RK303,dri med blo gros,bo-x-ewts,dri med blo gros,,,,,0,,,,0,,,M,,
1052,P0RK304,dpal ye shes snying po (shrI   jnyAnagarbha),bo-x-ewts,dpal ye shes snying po (shrI   jnyAnagarbha),,,,,0,,,,0,,,M,,
1053,P0RK305,grub thob zhang gzhung pa,bo-x-ewts,grub thob zhang gzhung pa,,,,,0,,,,0,,,M,,
1054,P0RK306,gang bar gser kha'i rin chen   gling pa tshul khrims mdzes,bo-x-ewts,gang bar gser kha'i rin chen   gling pa tshul khrims mdzes,,,,,0,,,,0,,,M,,
1055,P0RK308,bla ma rgya rnal 'byor pho ba   lung pa,bo-x-ewts,bla ma rgya rnal 'byor pho ba   lung pa,,,,,0,,,,0,,,M,,
1056,P0RK309,dge long chos grags dpal bzang,bo-x-ewts,dge long chos grags dpal bzang,,,,,0,,,,0,,,M,,
1057,P0RK310,bla ma shak gzhon,bo-x-ewts,bla ma shak gzhon,,,,,0,,,,0,,,M,,
1058,P0RK312,nag po zhabs (kRSNapAda),bo-x-ewts,nag po zhabs (kRSNapAda),,,,,0,,,,0,,,M,,
1059,P0RK320,lha rje stod pa,bo-x-ewts,lha rje stod pa,,,,,0,,,,0,,,M,,
1061,P0RK322,kun dga' rgyal mtshan,bo-x-ewts,kun dga' rgyal mtshan,,,,,0,,,,0,,,M,,
1063,P0RK325,rus sbal zhabs (kUrmapAda),bo-x-ewts,rus sbal zhabs (kUrmapAda),,,,,0,,,,0,,,M,,
1064,P4CZ10551,dza landha ri pa,bo-x-ewts,dza landha ri pa,,,,,0,,,,0,,,M,,
1065,P0RK327,dpe med dpal (anupamashrI),bo-x-ewts,dpe med dpal (anupamashrI),,,,,0,,,,0,,,M,,
1066,P0RK328,gambhi ra ma ti pa,bo-x-ewts,gambhi ra ma ti pa,,,,,0,,,,0,,,M,,
1069,P0RK333,bi ra Di pa,bo-x-ewts,bi ra Di pa,,,,,0,,,,0,,,M,,
1070,P0RK334,ma ti garbha (matigarbha),bo-x-ewts,ma ti garbha (matigarbha),,,,,0,,,,0,,,M,,
1071,P4CZ15114,slob dpon skal ldan grags pa,bo-x-ewts,slob dpon skal ldan grags pa,,,,,0,,,,0,,,M,,
1072,P0RK336,od zer 'byung gnas grags pa,bo-x-ewts,od zer 'byung gnas grags pa,,,,,0,,,,0,,,M,,
1073,P0RK337,od mdzad lha,bo-x-ewts,od mdzad lha,,,,,0,,,,0,,,M,,
1075,P0RK340,rnyog med lha,bo-x-ewts,rnyog med lha,,,,,0,,,,0,,,M,,
1076,P0RK343,gu rub rin chen bsod nams,bo-x-ewts,gu rub rin chen bsod nams,,,,,0,,,,0,,,M,,
1077,P0RK349,spyan tshab pa tshul khrims   bzang po,bo-x-ewts,spyan tshab pa tshul khrims   bzang po,,,,,0,,,,0,,,M,,
1078,P0RK35,slob dpon snying po'i zhabs   (AcArya garbhapAda),bo-x-ewts,slob dpon snying po'i zhabs   (AcArya garbhapAda),,,,,0,,,,0,,,M,,
1079,P0RK350,paN chen la ba dmar po,bo-x-ewts,paN chen la ba dmar po,,,,,0,,,,0,,,M,,
1080,P0RK352,ri sul gyi rnal 'byor ma,bo-x-ewts,ri sul gyi rnal 'byor ma,,,,,0,,,,0,,,M,,
1081,P0RK353,do pa ston tshul,bo-x-ewts,do pa ston tshul,,,,,0,,,,0,,,M,,
1082,P0RK354,tshem bu pa dpal ldan blo gros,bo-x-ewts,tshem bu pa dpal ldan blo gros,,,,,0,,,,0,,,M,,
1083,P0RK356,kun bzang rtse pa,bo-x-ewts,kun bzang rtse pa,,,,,0,,,,0,,,M,,
1087,P4CZ10536,padma ba dzra,bo-x-ewts,padma ba dzra,,,,,0,,,,0,,,M,,
1088,P0RK361,ba dzra ra hu la (vajrarAhula),bo-x-ewts,ba dzra ra hu la (vajrarAhula),,,,,0,,,,0,,,M,,
1089,P4CZ15180,dam tshig rdo rje,bo-x-ewts,dam tshig rdo rje,,,,,0,,,,0,,,M,,
1090,P0RK365,chi med blo bzang,bo-x-ewts,chi med blo bzang,,,,,0,,,,0,,,M,,
1092,P0RK367,khams pa sga lo tsa ba,bo-x-ewts,khams pa sga lo tsa ba,,,,,0,,,,0,,,M,,
1093,P0RK368,bla chen yar bsgom,bo-x-ewts,bla chen yar bsgom,,,,,0,,,,0,,,M,,
1094,P0RK37,Ācārya Bodhibhadra,sa-x-iast,slob dpon byang chub bzang po,,,,,0,,,,0,,,M,,
1095,P0RK370,byung gnas bzang po,bo-x-ewts,byung gnas bzang po,,,,,0,,,,0,,,M,,
1096,P0RK371,sgrub ston rgyal ba ye shes,bo-x-ewts,sgrub ston rgyal ba ye shes,,,,,0,,,,0,,,M,,
1097,P0RK372,shes rab bla ma,bo-x-ewts,shes rab bla ma,,,,,0,,,,0,,,M,,
1098,P0RK373,saM gha bha dra,bo-x-ewts,saM gha bha dra,,,,,0,,,,0,,,M,,
1099,P0RK375,zhang ston nyi ma,bo-x-ewts,zhang ston nyi ma,,,,,0,,,,0,,,M,,
1100,P0RK376,jam dbyangs grags pa,bo-x-ewts,jam dbyangs grags pa,,,,,0,,,,0,,,M,,
1101,P0RK377,sangs rgyas 'byung ba,bo-x-ewts,sangs rgyas 'byung ba,,,,,0,,,,0,,,M,,
1102,P0RK378,jam dbyangs 'khon ston,bo-x-ewts,jam dbyangs 'khon ston,,,,,0,,,,0,,,M,,
1103,P0RK379,rin chen mgon,bo-x-ewts,rin chen mgon,,,,,0,,,,0,,,M,,
1104,P0RK380,nyi ma bshes gnyen,bo-x-ewts,nyi ma bshes gnyen,,,,,0,,,,0,,,M,,
1105,P0RK381,dkon mchog bzang po,bo-x-ewts,dkon mchog bzang po,,,,,0,,,,0,,,M,,
1106,P0RK382,jam dbyangs mgon,bo-x-ewts,jam dbyangs mgon,,,,,0,,,,0,,,M,,
1107,P0RK383,jam dbyangs ral gri,bo-x-ewts,jam dbyangs ral gri,,,,,0,,,,0,,,M,,
1109,P0RK385,nam mkha' rgyal mtshan,bo-x-ewts,nam mkha' rgyal mtshan,,,,,0,,,,0,,,M,,
1113,P0RK390,Jñyānabhadra,sa-x-iast,ye shes bzang po,,,,,0,,,,0,,,M,,
1114,P0RK391,bal po'i paNDi ta pe nya ba,bo-x-ewts,bal po'i paNDi ta pe nya ba,,,,,0,,,,0,,,M,,
1115,P0RK397,bde ba can pa,bo-x-ewts,bde ba can pa,,,,,0,,,,0,,,M,,
1118,P0RK403,byang sems bsod nams rin chen,bo-x-ewts,byang sems bsod nams rin chen,,,,,0,,,,0,,,M,,
1120,P0RK406,shar pa ye 'byung (shar pa ye   shes 'byung gnas),bo-x-ewts,shar pa ye 'byung (shar pa ye   shes 'byung gnas),,,,,0,,,,0,,,M,,
1121,P0RK408,kun dga' byang chub,bo-x-ewts,kun dga' byang chub,,,,,0,,,,0,,,M,,
1122,P0RK410,bla ma grags pa dpal,bo-x-ewts,bla ma grags pa dpal,,,,,0,,,,0,,,M,,
1124,P0RK413,mang mkhar lo tsa ba byang   chub seng ge,bo-x-ewts,mang mkhar lo tsa ba byang   chub seng ge,,,,,0,,,,0,,,M,,
1125,P0RK416,chos rje rdo rje seng ge,bo-x-ewts,chos rje rdo rje seng ge,,,,,0,,,,0,,,M,,
1126,P0RK417,mkhas grub shAkya 'od zer,bo-x-ewts,mkhas grub shAkya 'od zer,,,,,0,,,,0,,,M,,
1127,P0RK418,na ya ka pA (nAyakapAda),bo-x-ewts,na ya ka pA (nAyakapAda),,,,,0,,,,0,,,M,,
1128,P0RK419,da sha pa la shrI   (dashabalashrI),bo-x-ewts,da sha pa la shrI   (dashabalashrI),,,,,0,,,,0,,,M,,
1129,P0RK420,pad dkar ye shes,bo-x-ewts,pad dkar ye shes,,,,,0,,,,0,,,M,,
1130,P0RK421,chos rje chos rgyal dpal 'byor,bo-x-ewts,chos rje chos rgyal dpal 'byor,,,,,0,,,,0,,,M,,
1131,P0RK422,dharmA gupta,bo-x-ewts,dharmA gupta,,,,,0,,,,0,,,M,,
1132,P0RK423,ratna ka ra,bo-x-ewts,ratna ka ra,,,,,0,,,,0,,,M,,
1134,P0RK425,ratna kirti (ratnakIrti),bo-x-ewts,ratna kirti (ratnakIrti),,,,,0,,,,0,,,M,,
1135,P0RK428,lhun sde rab 'byams pa,bo-x-ewts,lhun sde rab 'byams pa,,,,,0,,,,0,,,M,,
1136,P0RK431,jam skya,bo-x-ewts,jam skya,,,,,0,,,,0,,,M,,
1137,P0RK432,bla ma shAkya,bo-x-ewts,bla ma shAkya,,,,,0,,,,0,,,M,,
1138,P0RK433,ma ti shrI,bo-x-ewts,ma ti shrI,,,,,0,,,,0,,,M,,
1139,P0RK434,ha ngu tsandra (haricandra?),bo-x-ewts,ha ngu tsandra (haricandra?),,,,,0,,,,0,,,M,,
1140,P0RK435,dar ma grags,bo-x-ewts,dar ma grags,,,,,0,,,,0,,,M,,
1141,P0RK436,dpal chen rgyal ba don grub,bo-x-ewts,dpal chen rgyal ba don grub,,,,,0,,,,0,,,M,,
1142,P0RK437,ye shes rgyal po,bo-x-ewts,ye shes rgyal po,,,,,0,,,,0,,,M,,
1143,P0RK44,shar pa rdo rje 'od zer,bo-x-ewts,shar pa rdo rje 'od zer,,,,,0,,,,0,,,M,,
1145,P0RK441,dul 'dzin,bo-x-ewts,dul 'dzin,,,,,0,,,,0,,,M,,
1146,P0RK442,bo dong pa bla ma chu srin   dpal,bo-x-ewts,bo dong pa bla ma chu srin   dpal,,,,,0,,,,0,,,M,,
1147,P0RK45,bla ma bkra shis 'od zer,bo-x-ewts,bla ma bkra shis 'od zer,,,,,0,,,,0,,,M,,
1148,P0RK459,bla ma dharma ba,bo-x-ewts,bla ma dharma ba,,,,,0,,,,0,,,M,,
1149,P0RK46,e pa 'khon ston,bo-x-ewts,e pa 'khon ston,,,,,0,,,,0,,,M,,
1150,P0RK460,rje don grub,bo-x-ewts,rje don grub,,,,,0,,,,0,,,M,,
1151,P0RK463,dha ri ka (dArika),bo-x-ewts,dha ri ka (dArika),,,,,0,,,,0,,,M,,
1152,P0RK464,gu hya,bo-x-ewts,gu hya,,,,,0,,,,0,,,M,,
1153,P0RK465,bi dza ya pA da (vijayapAda),bo-x-ewts,bi dza ya pA da (vijayapAda),,,,,0,,,,0,,,M,,
1154,P0RK466,antara pa,bo-x-ewts,antara pa,,,,,0,,,,0,,,M,,
1156,P0RK47,bla ma 'jam dbyangs chen po,bo-x-ewts,bla ma 'jam dbyangs chen po,,,,,0,,,,0,,,M,,
1157,P0RK471,rje btsun gnas nang pa,bo-x-ewts,rje btsun gnas nang pa,,,,,0,,,,0,,,M,,
1158,P0RK472,bhaTTa ra ka bha dra shrI (rje   btsun bzang po dpal ba),bo-x-ewts,bhaTTa ra ka bha dra shrI (rje   btsun bzang po dpal ba),,,,,0,,,,0,,,M,,
1159,P0RK473,siddhi shwa rA dharma shwa ra   (grub pa'i dbang phyug chos dbang phyug),bo-x-ewts,siddhi shwa rA dharma shwa ra   (grub pa'i dbang phyug chos dbang phyug),,,,,0,,,,0,,,M,,
1160,P0RK474,pham thing pa sku mched,bo-x-ewts,pham thing pa sku mched,,,,,0,,,,0,,,M,,
